"Daily Date","Share Code","Year High (GH¢)","Year Low (GH¢)","Previous Closing Price - VWAP (GH¢)","Opening Price (GH¢)","Last Transaction Price (GH¢)","Closing Price - VWAP (GH¢)","Price Change (GH¢)","Closing Bid Price (GH¢)","Closing Offer Price (GH¢)","Total Shares Traded","Total Value Traded (GH¢)"
"06/01/2020","MTNGH","0.70","0.70","0.70","0.70","0.70","0.70","0","0.69","0.71","16,500.00","11,614.00"
"03/01/2020","MTNGH","0.70","0.70","0.70","0.70","0.70","0.70","0","0.69","0.70","217,600.00","152,147.00"
"02/01/2020","MTNGH","0.70","0.70","0.70","0.70","0.70","0.70","0","0.69","0.70","3,700.00","2,590.00"
"31/12/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.60","0.70","16,275,200.00","11,392,640.00"
"30/12/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.69","0.70","6,600.00","4,620.00"
"27/12/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","","0.70","0.00","0.00"
"24/12/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","","0.70","0.00","0.00"
"23/12/2019","MTNGH","0.80","0.67","0.69","0.69","0.70","0.70","0.01","0.69","0.70","400.00","280.00"
"20/12/2019","MTNGH","0.80","0.67","0.70","0.70","0.69","0.69","-0.01","0.69","0.70","69,400.00","48,050.00"
"19/12/2019","MTNGH","0.80","0.67","0.70","0.70","0.69","0.70","0","0.69","0.70","2,800.00","1,953.00"
"18/12/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","","0.70","29,100.00","20,370.00"
"17/12/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","","0.70","18,100.00","12,670.00"
"16/12/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","","0.70","101,000.00","70,700.00"
"13/12/2019","MTNGH","0.80","0.67","0.71","0.71","0.70","0.70","-0.01","","0.70","2,700.00","1,890.00"
"12/12/2019","MTNGH","0.80","0.67","0.73","0.73","0.71","0.71","-0.02","","0.71","46,500.00","33,063.00"
"11/12/2019","MTNGH","0.80","0.67","0.71","0.71","0.73","0.73","0.02","","0.73","2,300.00","1,679.00"
"10/12/2019","MTNGH","0.80","0.67","0.70","0.70","0.71","0.71","0.01","","0.73","6,000.00","4,243.00"
"09/12/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","","0.70","6,600.00","4,620.00"
"05/12/2019","MTNGH","0.80","0.67","0.70","0.70","0.73","0.70","0","0.70","0.73","0.00","0.00"
"04/12/2019","MTNGH","0.80","0.67","0.70","0.70","0.73","0.70","0","0.70","0.73","466,800.00","326,463.00"
"03/12/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.70","0.73","16,400.00","11,480.00"
"02/12/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.70","0.73","4,000.00","2,800.00"
"29/11/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.70","0.73","900.00","630.00"
"28/11/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.70","0.73","2,030,000.00","1,421,000.00"
"27/11/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.70","","1,163,200.00","814,240.00"
"26/11/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.70","","8,300.00","5,810.00"
"25/11/2019","MTNGH","0.80","0.67","0.70","0.70","0.71","0.71","0.01","0.70","0.73","1,000.00","710.00"
"22/11/2019","MTNGH","0.80","0.67","0.70","0.70","0.71","0.71","0.01","0.70","0.73","1,000.00","710.00"
"21/11/2019","MTNGH","0.80","0.67","0.70","0.70","0.71","0.70","0","0.70","0.73","436,500.00","305,550.00"
"20/11/2019","MTNGH","0.80","0.67","0.70","0.70","0.71","0.70","0","0.70","","4,800.00","3,370.00"
"19/11/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.70","0.73","0.00","0.00"
"18/11/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.70","0.73","11,600.00","8,120.00"
"15/11/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.70","0.73","291,600.00","204,120.00"
"14/11/2019","MTNGH","0.80","0.67","0.70","0.70","0.68","0.70","0","0.70","0.73","0.00","0.00"
"13/11/2019","MTNGH","0.80","0.67","0.70","0.70","0.68","0.70","0","","0.73","11,000.00","7,700.00"
"12/11/2019","MTNGH","0.80","0.67","0.70","0.70","0.68","0.70","0","0.70","","405,200.00","283,594.00"
"11/11/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.68","0.70","20,100.00","14,070.00"
"08/11/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.70","0.73","2,600.00","1,820.00"
"07/11/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.70","0.73","0.00","0.00"
"06/11/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.70","0.73","0.00","0.00"
"05/11/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.69","0.73","35,600.00","24,920.00"
"04/11/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.70","0.73","100,000.00","70,000.00"
"01/11/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.70","0.71","559,500.00","391,650.00"
"31/10/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.68","0.70","7,100.00","4,970.00"
"30/10/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.70","0.71","282,600.00","197,840.00"
"29/10/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.70","","10,000.00","7,000.00"
"28/10/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.70","","100.00","70.00"
"25/10/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.70","0.71","1,276,700.00","893,558.00"
"24/10/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.70","","516,800.00","361,760.00"
"23/10/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.70","0.74","37,500.00","26,275.00"
"22/10/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.70","","46,800.00","32,760.00"
"21/10/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.70","0.73","5,900.00","4,130.00"
"18/10/2019","MTNGH","0.80","0.67","0.70","0.70","0.69","0.70","0","0.69","0.70","75,700.00","52,846.00"
"17/10/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.70","","0.00","0.00"
"16/10/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.71","0.75","800.00","560.00"
"15/10/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.72","0.73","2,500.00","1,750.00"
"14/10/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.70","0.73","5,300.00","3,710.00"
"11/10/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.68","0.70","1,000.00","700.00"
"10/10/2019","MTNGH","0.80","0.67","0.70","0.70","0.69","0.70","0","0.69","0.70","13,400.00","9,363.00"
"09/10/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.68","0.70","5,700.00","3,990.00"
"08/10/2019","MTNGH","0.80","0.67","0.71","0.71","0.70","0.70","-0.01","0.70","0.75","21,500.00","15,050.00"
"07/10/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.71","0.01","0.70","","2,400.00","1,700.00"
"04/10/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.69","","1,758,000.00","1,230,600.00"
"03/10/2019","MTNGH","0.80","0.67","0.69","0.69","0.70","0.70","0.01","0.70","0.73","14,343,100.00","10,039,967.00"
"02/10/2019","MTNGH","0.80","0.67","0.69","0.69","0.69","0.69","0","0.69","0.70","28,600.00","19,774.00"
"01/10/2019","MTNGH","0.80","0.67","0.69","0.69","0.69","0.69","0","0.70","0.73","3,500.00","2,415.00"
"30/09/2019","MTNGH","0.80","0.67","0.70","0.70","0.69","0.69","-0.01","0.69","0.70","21,300.00","14,697.00"
"27/09/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.70","0.73","18,243,700.00","12,770,590.00"
"26/09/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.69","0.70","9,211,100.00","6,447,770.00"
"25/09/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.70","0.71","0.00","0.00"
"24/09/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.69","0.73","6,600.00","4,620.00"
"20/09/2019","MTNGH","0.80","0.67","0.70","0.70","0.71","0.70","0","0.71","0.73","640,100.00","448,762.00"
"19/09/2019","MTNGH","0.80","0.67","0.71","0.71","0.70","0.70","-0.01","0.70","0.73","68,400.00","47,898.00"
"18/09/2019","MTNGH","0.80","0.67","0.71","0.71","0.71","0.71","0","0.69","0.72","9,053,000.00","6,427,140.00"
"17/09/2019","MTNGH","0.80","0.67","0.70","0.70","0.71","0.71","0.01","0.70","0.73","18,052,400.00","12,816,679.00"
"16/09/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.70","0.73","3,400.00","2,380.00"
"13/09/2019","MTNGH","0.80","0.67","0.71","0.71","0.71","0.70","-0.01","0.70","0.71","50,100.00","35,194.00"
"12/09/2019","MTNGH","0.80","0.67","0.70","0.70","0.71","0.71","0.01","0.69","0.73","52,100.00","36,978.00"
"11/09/2019","MTNGH","0.80","0.67","0.70","0.70","0.72","0.70","0","0.70","0.72","31,800.00","22,336.00"
"10/09/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.70","0.73","138,900.00","97,230.00"
"09/09/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.70","0.72","42,400.00","29,695.00"
"06/09/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.70","0.72","6,100.00","4,270.00"
"05/09/2019","MTNGH","0.80","0.67","0.72","0.72","0.70","0.70","-0.02","0.70","0.73","11,000.00","7,700.00"
"04/09/2019","MTNGH","0.80","0.67","0.70","0.70","0.72","0.72","0.02","0.72","0.80","14,340,200.00","10,324,904.00"
"03/09/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.70","0.71","48,000.00","33,683.00"
"02/09/2019","MTNGH","0.80","0.67","0.72","0.72","0.70","0.70","-0.02","0.70","0.73","43,100.00","30,270.00"
"30/08/2019","MTNGH","0.80","0.67","0.72","0.72","0.72","0.72","0","0.70","0.72","4,500.00","3,240.00"
"29/08/2019","MTNGH","0.80","0.67","0.73","0.73","0.72","0.72","-0.01","0.70","0.72","10,700.00","7,706.00"
"28/08/2019","MTNGH","0.80","0.67","0.72","0.72","0.72","0.73","0.01","0.72","0.80","15,900.00","11,672.00"
"27/08/2019","MTNGH","0.80","0.67","0.70","0.70","0.72","0.72","0.02","0.72","0.78","13,300.00","9,576.00"
"26/08/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.70","0.78","4,512,700.00","3,158,890.00"
"26/08/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.70","0.78","4,512,700.00","3,158,890.00"
"23/08/2019","MTNGH","0.80","0.67","0.70","0.70","0.69","0.70","0","0.70","0.78","900.00","633.00"
"22/08/2019","MTNGH","0.80","0.67","0.70","0.70","0.71","0.70","0","0.71","0.72","212,200.00","148,928.00"
"21/08/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.68","0.71","0.00","0.00"
"20/08/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.70","0.71","51,000.00","35,710.00"
"19/08/2019","MTNGH","0.80","0.67","0.71","0.71","0.70","0.70","-0.01","0.68","0.70","11,400.00","7,980.00"
"16/08/2019","MTNGH","0.80","0.67","0.73","0.73","0.70","0.71","-0.02","0.70","0.73","12,900.00","9,210.00"
"15/08/2019","MTNGH","0.80","0.67","0.73","0.73","0.73","0.73","0","0.73","0.75","2,700.00","1,971.00"
"14/08/2019","MTNGH","0.80","0.67","0.73","0.73","0.72","0.73","0","0.71","0.73","12,110,400.00","8,840,579.00"
"13/08/2019","MTNGH","0.80","0.67","0.70","0.70","0.73","0.73","0.03","0.70","0.75","22,082,700.00","16,118,834.00"
"09/08/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.62","0.71","1,100.00","770.00"
"08/08/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.62","0.71","56,500.00","39,550.00"
"07/08/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.70","0.71","29,400.00","20,593.00"
"06/08/2019","MTNGH","0.80","0.67","0.71","0.71","0.70","0.70","-0.01","0.70","0.75","6,800.00","4,760.00"
"02/08/2019","MTNGH","0.80","0.67","0.72","0.72","0.71","0.71","-0.01","0.71","0.72","159,200.00","113,034.00"
"01/08/2019","MTNGH","0.80","0.67","0.72","0.72","0.72","0.72","0","0.70","0.72","9,300.00","6,686.00"
"31/07/2019","MTNGH","0.80","0.67","0.70","0.70","0.72","0.72","0.02","0.70","0.72","6,600.00","4,752.00"
"30/07/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.70","0.75","2,900.00","2,030.00"
"29/07/2019","MTNGH","0.80","0.67","0.71","0.71","0.70","0.70","-0.01","0.70","0.75","15,800.00","11,060.00"
"26/07/2019","MTNGH","0.80","0.67","0.70","0.70","0.72","0.71","0.01","","0.72","108,700.00","76,805.00"
"25/07/2019","MTNGH","0.80","0.67","0.72","0.72","0.72","0.70","-0.02","0.70","0.72","8,100.00","5,684.00"
"24/07/2019","MTNGH","0.80","0.67","0.72","0.72","0.72","0.72","0","0.72","0.75","3,610,600.00","2,599,236.00"
"23/07/2019","MTNGH","0.80","0.67","0.71","0.71","0.72","0.72","0.01","0.72","0.73","3,003,600.00","2,162,593.00"
"22/07/2019","MTNGH","0.80","0.67","0.72","0.72","0.70","0.71","-0.01","0.70","0.75","8,700.00","6,166.00"
"19/07/2019","MTNGH","0.80","0.67","0.70","0.70","0.71","0.72","0.02","0.70","0.72","13,100.00","9,381.00"
"18/07/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.65","0.72","0.00","0.00"
"17/07/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.65","0.72","109,400.00","76,580.00"
"16/07/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.70","0.72","4,900.00","3,444.00"
"15/07/2019","MTNGH","0.80","0.67","0.71","0.71","0.70","0.70","-0.01","0.70","0.75","65,800.00","46,075.00"
"12/07/2019","MTNGH","0.80","0.67","0.72","0.72","0.71","0.71","-0.01","0.65","0.71","9,300.00","6,633.00"
"11/07/2019","MTNGH","0.80","0.67","0.71","0.71","0.72","0.72","0.01","0.71","0.74","1,000.00","720.00"
"10/07/2019","MTNGH","0.80","0.67","0.70","0.70","0.71","0.71","0.01","0.71","0.75","100.00","71.00"
"09/07/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.70","0.75","0.00","0.00"
"08/07/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.68","0.70","7,200.00","5,040.00"
"05/07/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.68","0.78","21,300.00","14,910.00"
"04/07/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.68","0.70","62,600.00","43,930.00"
"03/07/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.70","0.71","11,700.00","8,190.00"
"02/07/2019","MTNGH","0.80","0.67","0.71","0.71","0.70","0.70","-0.01","0.67","0.78","51,200.00","35,856.00"
"01/07/2019","MTNGH","0.80","0.67","0.73","0.73","0.71","0.71","-0.02","0.70","0.71","103,400.00","73,419.00"
"28/06/2019","MTNGH","0.80","0.67","0.73","0.73","0.73","0.73","0","0.70","0.73","3,800.00","2,774.00"
"27/06/2019","MTNGH","0.80","0.67","0.73","0.73","0.72","0.73","0","0.74","0.80","0.00","0.00"
"26/06/2019","MTNGH","0.80","0.67","0.73","0.73","0.72","0.73","0","0.71","0.80","287,400.00","209,618.00"
"25/06/2019","MTNGH","0.80","0.67","0.72","0.72","0.73","0.73","0.01","0.72","0.80","2,500,000.00","1,825,000.00"
"24/06/2019","MTNGH","0.80","0.67","0.72","0.72","0.72","0.72","0","0.72","0.73","2,600.00","1,872.00"
"21/06/2019","MTNGH","0.80","0.67","0.72","0.72","0.73","0.72","0","0.70","0.80","0.00","0.00"
"20/06/2019","MTNGH","0.80","0.67","0.72","0.72","0.73","0.72","0","0.70","0.73","29,000.00","20,898.00"
"19/06/2019","MTNGH","0.80","0.67","0.72","0.72","0.72","0.72","0","0.72","0.74","0.00","0.00"
"18/06/2019","MTNGH","0.80","0.67","0.72","0.72","0.72","0.72","0","0.72","0.80","35,700.00","25,704.00"
"17/06/2019","MTNGH","0.80","0.67","0.72","0.72","0.72","0.72","0","0.70","0.72","5,100.00","3,672.00"
"14/06/2019","MTNGH","0.80","0.67","0.73","0.73","0.72","0.72","-0.01","0.71","0.72","228,000.00","164,160.00"
"13/06/2019","MTNGH","0.80","0.67","0.73","0.73","0.73","0.73","0","0.72","0.73","0.00","0.00"
"12/06/2019","MTNGH","0.80","0.67","0.73","0.73","0.73","0.73","0","0.72","0.73","5,700.00","4,144.00"
"11/06/2019","MTNGH","0.80","0.67","0.72","0.72","0.73","0.73","0.01","0.72","0.73","74,100.00","53,882.00"
"10/06/2019","MTNGH","0.80","0.67","0.73","0.73","0.72","0.72","-0.01","0.71","0.72","198,800.00","143,143.00"
"07/06/2019","MTNGH","0.80","0.67","0.72","0.72","0.73","0.73","0.01","0.72","0.74","15,000.00","10,950.00"
"06/06/2019","MTNGH","0.80","0.67","0.72","0.72","0.72","0.72","0","0.72","0.74","2,974,900.00","2,141,928.00"
"04/06/2019","MTNGH","0.80","0.67","0.73","0.73","0.72","0.72","-0.01","0.72","0.73","38,600.00","27,797.00"
"03/06/2019","MTNGH","0.80","0.67","0.72","0.72","0.73","0.73","0.01","0.72","0.73","500.00","367.00"
"31/05/2019","MTNGH","0.80","0.67","0.73","0.73","0.72","0.72","-0.01","0.72","0.74","92,200.00","66,506.00"
"30/05/2019","MTNGH","0.80","0.67","0.72","0.72","0.74","0.73","0.01","0.73","0.74","2,800.00","2,038.00"
"29/05/2019","MTNGH","0.80","0.67","0.72","0.72","0.72","0.72","0","0.72","0.74","41,000.00","29,520.00"
"28/05/2019","MTNGH","0.80","0.67","0.72","0.72","0.72","0.72","0","0.72","0.74","15,900.00","11,522.00"
"27/05/2019","MTNGH","0.80","0.67","0.73","0.73","0.72","0.72","-0.01","0.72","0.74","284,900.00","205,178.00"
"24/05/2019","MTNGH","0.80","0.67","0.74","0.74","0.73","0.73","-0.01","0.73","0.74","233,300.00","170,482.00"
"23/05/2019","MTNGH","0.80","0.67","0.73","0.73","0.73","0.74","0.01","0.73","0.75","1,500.00","1,115.00"
"22/05/2019","MTNGH","0.80","0.67","0.72","0.72","0.72","0.73","0.01","0.72","0.75","98,900.00","72,243.00"
"21/05/2019","MTNGH","0.80","0.67","0.73","0.73","0.72","0.72","-0.01","0.72","0.73","89,900.00","64,967.00"
"20/05/2019","MTNGH","0.80","0.67","0.72","0.72","0.73","0.73","0.01","0.72","0.73","23,400.00","16,981.00"
"17/05/2019","MTNGH","0.80","0.67","0.72","0.72","0.72","0.72","0","0.72","0.75","75,800.00","54,576.00"
"16/05/2019","MTNGH","0.80","0.67","0.70","0.70","0.72","0.72","0.02","0.71","0.72","61,400.00","44,105.00"
"15/05/2019","MTNGH","0.80","0.67","0.75","0.75","0.70","0.70","-0.05","","","88,500.00","61,990.00"
"14/05/2019","MTNGH","0.80","0.67","0.69","0.69","0.75","0.75","0.06","0.70","0.75","100.00","75.00"
"13/05/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.69","-0.01","0.70","0.75","1,359,600.00","940,512.00"
"10/05/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.68","0.70","900.00","630.00"
"09/05/2019","MTNGH","0.80","0.67","0.67","0.67","0.70","0.70","0.03","0.68","0.70","4,293,900.00","3,005,730.00"
"08/05/2019","MTNGH","0.80","0.67","0.70","0.70","0.68","0.67","-0.03","0.68","0.70","475,200.00","318,405.00"
"07/05/2019","MTNGH","0.80","0.67","0.70","0.70","0.70","0.70","0","0.67","0.70","500.00","350.00"
"06/05/2019","MTNGH","0.80","0.67","0.68","0.68","0.70","0.70","0.02","0.65","0.70","1,500.00","1,050.00"
"03/05/2019","MTNGH","0.80","0.67","0.67","0.67","0.69","0.68","0.01","0.68","0.69","23,900.00","16,298.00"
"02/05/2019","MTNGH","0.80","0.67","0.67","0.67","0.67","0.67","0","0.65","0.67","2,000.00","1,340.00"
"30/04/2019","MTNGH","0.80","0.67","0.70","0.70","0.67","0.67","-0.03","","0.67","20,200.00","13,534.00"
"29/04/2019","MTNGH","0.80","0.68","0.70","0.70","0.70","0.70","0","0.67","0.69","2,700.00","1,890.00"
"26/04/2019","MTNGH","0.80","0.68","0.70","0.70","0.70","0.70","0","","0.70","0.00","0.00"
"25/04/2019","MTNGH","0.80","0.68","0.70","0.70","0.70","0.70","0","0.68","0.71","9,013,000.00","6,274,976.00"
"24/04/2019","MTNGH","0.80","0.68","0.70","0.70","0.70","0.70","0","0.69","0.70","1,000.00","700.00"
"23/04/2019","MTNGH","0.80","0.68","0.70","0.70","0.70","0.70","0","0.69","0.70","150,000.00","104,840.00"
"18/04/2019","MTNGH","0.80","0.68","0.70","0.70","0.70","0.70","0","0.66","0.70","700.00","490.00"
"17/04/2019","MTNGH","0.80","0.68","0.69","0.69","0.70","0.70","0.01","0.60","0.70","726,700.00","508,205.00"
"16/04/2019","MTNGH","0.80","0.68","0.69","0.69","0.68","0.69","0","","0.68","212,000.00","146,019.00"
"15/04/2019","MTNGH","0.80","0.68","0.70","0.70","0.70","0.69","-0.01","0.68","0.70","23,800.00","16,503.00"
"12/04/2019","MTNGH","0.80","0.68","0.70","0.70","0.70","0.70","0","0.68","0.70","4,400.00","3,080.00"
"11/04/2019","MTNGH","0.80","0.68","0.70","0.70","0.70","0.70","0","0.68","0.69","18,200.00","12,699.00"
"10/04/2019","MTNGH","0.80","0.68","0.70","0.70","0.69","0.70","0","0.68","0.69","566,000.00","396,136.00"
"09/04/2019","MTNGH","0.80","0.68","0.70","0.70","0.70","0.70","0","0.68","0.70","14,035,100.00","9,824,590.00"
"08/04/2019","MTNGH","0.80","0.68","0.70","0.70","0.70","0.70","0","0.69","0.70","7,000.00","4,900.00"
"05/04/2019","MTNGH","0.80","0.68","0.70","0.70","0.70","0.70","0","0.68","0.70","25,900.00","18,130.00"
"04/04/2019","MTNGH","0.80","0.68","0.70","0.70","0.70","0.70","0","0.70","0.75","501,100.00","350,770.00"
"03/04/2019","MTNGH","0.80","0.68","0.70","0.70","0.70","0.70","0","","0.70","47,700.00","33,390.00"
"02/04/2019","MTNGH","0.80","0.68","0.70","0.70","0.70","0.70","0","0.69","0.70","8,400.00","5,880.00"
"01/04/2019","MTNGH","0.80","0.68","0.70","0.70","0.70","0.70","0","0.68","0.72","3,100.00","2,170.00"
"29/03/2019","MTNGH","0.80","0.68","0.68","0.68","0.70","0.70","0.02","0.70","0.72","31,400.00","22,008.00"
"28/03/2019","MTNGH","0.80","0.68","0.70","0.70","0.68","0.68","-0.02","0.68","0.75","19,000.00","12,934.00"
"27/03/2019","MTNGH","0.80","0.70","0.70","0.70","0.72","0.70","0","","0.70","59,700.00","41,790.00"
"26/03/2019","MTNGH","0.80","0.70","0.70","0.70","0.72","0.70","0","","0.70","75,700.00","52,998.00"
"25/03/2019","MTNGH","0.80","0.70","0.70","0.70","0.72","0.70","0","0.70","0.72","66,600.00","46,620.00"
"22/03/2019","MTNGH","0.80","0.70","0.70","0.70","0.72","0.70","0","0.70","","2,800.00","1,960.00"
"21/03/2019","MTNGH","0.80","0.70","0.70","0.70","0.72","0.70","0","0.70","0.72","16,200.00","11,344.00"
"20/03/2019","MTNGH","0.80","0.70","0.71","0.71","0.70","0.70","-0.01","","0.70","278,600.00","196,159.00"
"19/03/2019","MTNGH","0.80","0.70","0.70","0.70","0.71","0.71","0.01","0.70","0.72","9,700.00","6,887.00"
"18/03/2019","MTNGH","0.80","0.70","0.70","0.70","0.70","0.70","0","0.70","0.80","23,800.00","16,660.00"
"15/03/2019","MTNGH","0.80","0.70","0.71","0.71","0.70","0.70","-0.01","0.70","0.71","13,000.00","9,130.00"
"14/03/2019","MTNGH","0.80","0.71","0.71","0.71","0.71","0.71","0","0.71","0.72","2,000.00","1,420.00"
"13/03/2019","MTNGH","0.80","0.71","0.71","0.71","0.71","0.71","0","0.70","0.71","22,500.00","15,898.00"
"12/03/2019","MTNGH","0.80","0.71","0.72","0.72","0.71","0.71","-0.01","0.70","0.71","23,000.00","16,330.00"
"11/03/2019","MTNGH","0.80","0.72","0.72","0.72","0.72","0.72","0","","0.72","1,100.00","792.00"
"08/03/2019","MTNGH","0.80","0.72","0.72","0.72","0.72","0.72","0","","0.72","120,600.00","86,832.00"
"07/03/2019","MTNGH","0.80","0.72","0.72","0.72","0.72","0.72","0","0.72","0.73","500.00","360.00"
"05/03/2019","MTNGH","0.80","0.72","0.73","0.73","0.72","0.72","-0.01","0.72","0.73","4,527,000.00","3,259,499.00"
"04/03/2019","MTNGH","0.80","0.73","0.74","0.74","0.73","0.73","-0.01","","0.73","11,200.00","8,176.00"
"01/03/2019","MTNGH","0.80","0.73","0.73","0.73","0.74","0.74","0.01","0.73","0.74","1,600.00","1,184.00"
"28/02/2019","MTNGH","0.80","0.73","0.73","0.73","0.73","0.73","0","0.72","0.73","2,100.00","1,533.00"
"27/02/2019","MTNGH","0.80","0.73","0.73","0.73","0.73","0.73","0","0.72","0.73","23,800.00","17,374.00"
"26/02/2019","MTNGH","0.80","0.73","0.73","0.73","0.74","0.73","0","0.73","0.74","24,100.00","17,597.00"
"25/02/2019","MTNGH","0.80","0.73","0.73","0.73","0.73","0.73","0","0.73","0.74","52,200.00","38,106.00"
"22/02/2019","MTNGH","0.80","0.73","0.74","0.74","0.73","0.73","-0.01","0.72","0.73","295,500.00","215,715.00"
"21/02/2019","MTNGH","0.80","0.73","0.74","0.74","0.74","0.74","0","0.73","0.74","100.00","74.00"
"20/02/2019","MTNGH","0.80","0.73","0.73","0.73","0.74","0.74","0.01","0.73","0.74","114,700.00","84,878.00"
"19/02/2019","MTNGH","0.80","0.73","0.74","0.74","0.73","0.73","-0.01","0.73","0.74","42,900.00","31,317.00"
"18/02/2019","MTNGH","0.80","0.74","0.74","0.74","0.74","0.74","0","0.72","0.74","700.00","518.00"
"15/02/2019","MTNGH","0.80","0.74","0.74","0.74","0.74","0.74","0","0.71","0.75","10,000.00","7,400.00"
"14/02/2019","MTNGH","0.80","0.74","0.74","0.74","0.74","0.74","0","0.72","0.74","11,200.00","8,288.00"
"13/02/2019","MTNGH","0.80","0.74","0.74","0.74","0.74","0.74","0","0.73","0.74","57,000.00","42,180.00"
"12/02/2019","MTNGH","0.80","0.74","0.74","0.74","0.74","0.74","0","0.73","0.74","0.00","0.00"
"11/02/2019","MTNGH","0.80","0.74","0.74","0.74","0.74","0.74","0","0.72","0.74","17,800.00","13,172.00"
"08/02/2019","MTNGH","0.80","0.74","0.75","0.75","0.74","0.74","-0.01","0.72","0.74","5,600.00","4,144.00"
