"Daily Date","Share Code","Year High (GH¢)","Year Low (GH¢)","Previous Closing Price - VWAP (GH¢)","Opening Price (GH¢)","Last Transaction Price (GH¢)","Closing Price - VWAP (GH¢)","Price Change (GH¢)","Closing Bid Price (GH¢)","Closing Offer Price (GH¢)","Total Shares Traded","Total Value Traded (GH¢)"
"29/04/2015","TOTAL","6.15","6.10","6.14","6.14","6.14","6.14","0","","6.13","0.00",""
"28/04/2015","TOTAL","6.15","6.10","6.14","6.14","6.14","6.14","0","","6.14","0.00",""
"27/04/2015","TOTAL","6.15","6.10","6.15","6.14","6.14","6.14","-0.01","","6.14","1,700.00",""
"24/04/2015","TOTAL","6.15","6.10","6.15","6.15","6.15","6.15","0","","6.15","0.00",""
"23/04/2015","TOTAL","6.15","6.10","6.15","6.15","6.15","6.15","0","","6.15","0.00",""
"22/04/2015","TOTAL","6.15","6.10","6.15","6.15","6.15","6.15","0","","6.15","0.00",""
"21/04/2015","TOTAL","6.15","6.10","6.15","6.15","6.15","6.15","0","","6.15","0.00",""
"20/04/2015","TOTAL","6.15","6.10","6.15","6.15","6.15","6.15","0","","6.15","0.00",""
"17/04/2015","TOTAL","6.15","6.10","6.15","6.15","6.15","6.15","0","","6.15","100.00",""
"16/04/2015","TOTAL","6.15","6.10","6.15","6.15","6.15","6.15","0","","6.15","0.00",""
"15/04/2015","TOTAL","6.15","6.10","6.15","6.15","6.15","6.15","0","","6.15","0.00",""
"14/04/2015","TOTAL","6.15","6.10","6.15","6.15","6.15","6.15","0","","6.15","0.00",""
"13/04/2015","TOTAL","6.15","6.10","6.15","6.15","6.15","6.15","0","","6.15","300.00",""
"10/04/2015","TOTAL","6.15","6.10","6.15","6.15","6.15","6.15","0","","6.15","800.00",""
"09/04/2015","TOTAL","6.15","6.10","6.15","6.15","6.15","6.15","0","","6.15","800.00",""
"08/04/2015","TOTAL","6.15","6.10","6.15","6.15","6.15","6.15","0","","6.15","0.00",""
"07/04/2015","TOTAL","6.15","6.10","6.15","6.15","6.15","6.15","0","","6.15","100,000.00",""
"02/04/2015","TOTAL","6.15","6.10","6.15","6.15","6.15","6.15","0","","6.15","0.00",""
"01/04/2015","TOTAL","6.15","6.10","6.15","6.15","6.15","6.15","0","","6.15","0.00",""
"31/03/2015","TOTAL","6.15","6.10","6.10","6.15","6.15","6.15","0.05","","6.15","517,400.00",""
"30/03/2015","TOTAL","6.12","6.10","6.10","6.10","6.10","6.10","0","6.10","","0.00",""
"27/03/2015","TOTAL","6.12","6.10","6.10","6.10","6.10","6.10","0","","6.10","0.00",""
"26/03/2015","TOTAL","6.12","6.10","6.10","6.10","6.10","6.10","0","6.10","","1,800.00",""
"25/03/2015","TOTAL","6.12","6.10","6.10","6.10","6.10","6.10","0","","","1,500.00",""
"24/03/2015","TOTAL","6.12","6.10","6.10","6.10","6.10","6.10","0","","6.08","300.00",""
"23/03/2015","TOTAL","6.12","6.10","6.11","6.10","6.10","6.10","-0.01","","6.10","300.00",""
"20/03/2015","TOTAL","6.12","6.10","6.11","6.11","6.11","6.11","0","","6.15","0.00",""
"19/03/2015","TOTAL","6.12","6.10","6.11","6.11","6.11","6.11","0","","6.11","51,000.00",""
"18/03/2015","TOTAL","6.12","6.10","6.11","6.11","6.11","6.11","0","","6.11","0.00",""
"17/03/2015","TOTAL","6.12","6.10","6.11","6.11","6.11","6.11","0","","6.11","0.00",""
"16/03/2015","TOTAL","6.12","6.10","6.11","6.11","6.11","6.11","0","","6.11","0.00",""
"13/03/2015","TOTAL","6.12","6.10","6.11","6.11","6.11","6.11","0","","6.11","200.00",""
"12/03/2015","TOTAL","6.12","6.10","6.11","6.11","6.11","6.11","0","6.11","","0.00",""
"11/03/2015","TOTAL","6.12","6.10","6.11","6.11","6.11","6.11","0","","6.11","7,100.00",""
"10/03/2015","TOTAL","6.12","6.10","6.11","6.11","6.11","6.11","0","","6.11","100.00",""
"09/03/2015","TOTAL","6.12","6.10","6.11","6.11","6.11","6.11","0","6.11","","0.00",""
"05/03/2015","TOTAL","6.12","6.10","6.11","6.11","6.11","6.11","0","6.11","","0.00",""
"04/03/2015","TOTAL","6.12","6.10","6.11","6.11","6.11","6.11","0","6.11","","0.00",""
"03/03/2015","TOTAL","6.12","6.10","6.11","6.11","6.11","6.11","0","6.11","","0.00",""
"02/03/2015","TOTAL","6.12","6.10","6.11","6.11","6.11","6.11","0","","","2,100.00",""
"27/02/2015","TOTAL","6.12","6.10","6.11","6.11","6.11","6.11","0","","","500.00",""
"26/02/2015","TOTAL","6.12","6.10","6.11","6.11","6.11","6.11","0","","6.11","0.00",""
"25/02/2015","TOTAL","6.12","6.10","6.11","6.11","6.12","6.12","0.01","6.11","6.12","500.00",""
"24/02/2015","TOTAL","6.12","6.10","6.11","6.11","6.12","6.12","0.01","6.11","6.12","500.00",""
"23/02/2015","TOTAL","6.12","6.10","6.11","6.11","6.11","6.11","0","6.12","","0.00",""
"20/02/2015","TOTAL","6.12","6.10","6.11","6.11","6.11","6.11","0","6.12","","0.00",""
"19/02/2015","TOTAL","6.12","6.10","6.11","6.11","6.11","6.11","0","6.12","","0.00",""
"18/02/2015","TOTAL","6.12","6.10","6.11","6.11","6.11","6.11","0","6.12","","0.00",""
"17/02/2015","TOTAL","6.12","6.10","6.11","6.11","6.11","6.11","0","0.11","","0.00",""
"16/02/2015","TOTAL","6.12","6.10","6.11","6.11","6.11","6.11","0","6.11","","0.00",""
"13/02/2015","TOTAL","6.12","6.10","6.12","6.12","6.11","6.11","-0.01","6.11","","200.00",""
"12/02/2015","TOTAL","6.12","6.10","6.12","6.12","6.12","6.12","0","6.12","6.13","3,100.00",""
"11/02/2015","TOTAL","6.12","6.10","6.12","6.12","6.12","6.12","0","6.12","","0.00",""
"10/02/2015","TOTAL","6.12","6.10","6.12","6.12","6.12","6.12","0","6.10","","1,000.00",""
"09/02/2015","TOTAL","6.12","6.10","6.12","6.12","6.12","6.12","0","6.10","","1,200.00",""
"06/02/2015","TOTAL","6.12","6.10","6.12","6.12","6.12","6.12","0","","","200.00",""
"05/02/2015","TOTAL","6.12","6.10","6.12","6.12","6.12","6.12","0","6.10","","0.00",""
"04/02/2015","TOTAL","6.12","6.10","6.12","6.12","6.12","6.12","0","6.12","","0.00",""
"03/02/2015","TOTAL","6.12","6.10","6.12","6.12","6.12","6.12","0","6.12","","3,400.00",""
"02/02/2015","TOTAL","6.12","6.10","6.12","6.12","6.12","6.12","0","","","0.00",""
"30/01/2015","TOTAL","6.12","6.10","6.12","6.12","6.12","6.12","0","","6.12","500.00",""
"29/01/2015","TOTAL","6.12","6.10","6.12","6.12","6.12","6.12","0","","","6,200.00",""
"28/01/2015","TOTAL","6.12","6.10","6.12","6.12","6.12","6.12","0","","6.13","4,200.00",""
"27/01/2015","TOTAL","6.12","6.10","6.12","6.12","6.12","6.12","0","6.12","","4,600.00",""
"26/01/2015","TOTAL","6.12","6.10","6.12","6.12","6.12","6.12","0","6.12","","0.00",""
"23/01/2015","TOTAL","6.12","6.10","6.12","6.12","6.12","6.12","0","6.12","6.15","0.00",""
"22/01/2015","TOTAL","6.12","6.10","6.12","6.12","6.12","6.12","0","6.12","6.18","1,000.00",""
"21/01/2015","TOTAL","6.12","6.10","6.10","6.10","6.12","6.12","0.02","6.10","6.32","5,600.00",""
"20/01/2015","TOTAL","6.10","6.10","6.10","6.10","6.10","6.10","0","6.10","6.15","0.00",""
"19/01/2015","TOTAL","6.10","6.10","6.10","6.10","6.10","6.10","0","6.10","6.15","200.00",""
"16/01/2015","TOTAL","6.10","6.10","6.10","6.10","6.10","6.10","0","","6.15","4,300.00",""
"15/01/2015","TOTAL","6.10","6.10","6.10","6.10","6.10","6.10","0","6.10","6.30","400.00",""
"14/01/2015","TOTAL","6.10","6.10","6.10","6.10","6.10","6.10","0","","6.10","11,300.00",""
"13/01/2015","TOTAL","6.10","6.10","6.10","6.10","6.10","6.10","0","","6.10","0.00",""
"12/01/2015","TOTAL","6.10","6.10","6.10","6.10","6.10","6.10","0","","6.10","7,700.00",""
"09/01/2015","TOTAL","6.10","6.10","6.10","6.10","6.10","6.10","0","6.10","6.25","0.00",""
"08/01/2015","TOTAL","6.10","6.10","6.10","6.10","6.10","6.10","0","6.10","","500.00",""
"07/01/2015","TOTAL","6.10","6.10","6.10","6.10","6.10","6.10","0","","","0.00",""
"06/01/2015","TOTAL","6.10","6.10","6.10","6.10","6.10","6.10","0","","6.10","32,500.00",""
"05/01/2015","TOTAL","6.10","6.10","6.10","6.10","6.10","6.10","0","","6.10","0.00",""
"02/01/2015","TOTAL","6.10","6.10","6.10","6.10","6.10","6.10","0","","6.40","0.00",""
"31/12/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","","","100.00",""
"30/12/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","","","1,000.00",""
"29/12/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","","6.30","79,900.00",""
"23/12/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","6.10","6.15","0.00",""
"23/12/2014","TOTAL","6.57","5.02","6.10","6.10","2,014.00","6.10","0","6.10","6.15","0.00",""
"22/12/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","","6.15","100.00",""
"19/12/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","","","0.00",""
"18/12/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","","6.20","8,700.00",""
"17/12/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","6.10","6.20","6,400.00",""
"16/12/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","","6.20","8,800.00",""
"15/12/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","","6.10","0.00",""
"12/12/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","6.10","6.12","12,200.00",""
"11/12/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","","6.30","0.00",""
"10/12/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","6.00","6.20","0.00",""
"09/12/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","6.00","6.30","0.00",""
"08/12/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","6.00","","1,500.00",""
"04/12/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","","","0.00",""
"03/12/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","","6.30","200.00",""
"02/12/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","","","600.00",""
"01/12/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","6.10","6.12","1,700.00",""
"28/11/2014","TOTAL","6.57","5.02","6.12","6.12","6.12","6.10","-0.02","6.10","6.12","27,400.00",""
"27/11/2014","TOTAL","6.57","5.02","6.12","6.12","6.12","6.12","0","","6.12","700.00",""
"26/11/2014","TOTAL","6.57","5.02","6.12","6.12","6.12","6.12","0","","6.12","0.00",""
"25/11/2014","TOTAL","6.57","5.02","6.12","6.12","6.12","6.12","0","","6.12","0.00",""
"24/11/2014","TOTAL","6.57","5.02","6.12","6.12","6.12","6.12","0","","6.12","0.00",""
"21/11/2014","TOTAL","6.57","5.02","6.12","6.12","6.12","6.12","0","","6.12","2,700.00",""
"20/11/2014","TOTAL","6.57","5.02","6.12","6.12","6.12","6.12","0","","","3,100.00",""
"19/11/2014","TOTAL","6.57","5.02","6.12","6.12","6.12","6.12","0","6.12","6.15","100.00",""
"18/11/2014","TOTAL","6.57","5.02","6.12","6.12","6.12","6.12","0","","6.12","1,000.00",""
"17/11/2014","TOTAL","6.57","5.02","6.12","6.12","6.12","6.12","0","","6.15","2,500.00",""
"14/11/2014","TOTAL","6.57","5.02","6.12","6.12","6.12","6.12","0","6.13","","0.00",""
"13/11/2014","TOTAL","6.57","5.02","6.10","6.10","6.12","6.12","0.02","6.12","","1,100.00",""
"12/11/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","6.10","","100.00",""
"11/11/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","6.10","","0.00",""
"10/11/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","6.10","6.20","8,800.00",""
"07/11/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","6.10","6.20","0.00",""
"06/11/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","6.10","6.20","600.00",""
"05/11/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","6.10","6.20","0.00",""
"04/11/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","6.10","","500.00",""
"03/11/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","6.10","6.20","1,000.00",""
"31/10/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","","","0.00",""
"30/10/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","6.00","","1,200.00",""
"29/10/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","6.10","","800.00",""
"28/10/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","6.10","","8,500.00",""
"27/10/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","","","400.00",""
"24/10/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","6.10","","1,200.00",""
"23/10/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","6.10","","2,000.00",""
"22/10/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","6.10","","0.00",""
"21/10/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","","6.10","0.00",""
"20/10/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","","","2,000.00",""
"17/10/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","","6.10","300.00",""
"16/10/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","","6.10","0.00",""
"15/10/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","","6.10","0.00",""
"14/10/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","","6.10","4,200.00",""
"14/10/2014","TOTAL","6.57","5.02","6.10","6.10","2,014.00","6.10","0","","6.10","4,200.00",""
"13/10/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","","6.10","900.00",""
"10/10/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","","6.10","0.00",""
"09/10/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","","6.10","200.00",""
"08/10/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","","5.10","2,100.00",""
"07/10/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","","6.00","100.00",""
"03/10/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","6.10","6.12","21,000.00",""
"02/10/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","6.08","","200.00",""
"01/10/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","6.10","","0.00",""
"30/09/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","6.10","","2,500.00",""
"29/09/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","6.10","","12,200.00",""
"26/09/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","6.10","","0.00",""
"25/09/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","6.10","","1,200.00",""
"24/09/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","6.10","7.00","3,500.00",""
"23/09/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","6.10","","14,800.00",""
"19/09/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","6.10","","7,800.00",""
"18/09/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","","","0.00",""
"17/09/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","6.10","","100.00",""
"16/09/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","6.10","","2,900.00",""
"15/09/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","6.10","","0.00",""
"12/09/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","","","0.00",""
"11/09/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","6.10","","200.00",""
"10/09/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","","","0.00",""
"09/09/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","6.10","","13,100.00",""
"08/09/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","6.10","","1,100.00",""
"05/09/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","6.10","","300.00",""
"04/09/2014","TOTAL","6.57","5.02","6.10","6.10","6.11","6.10","0","6.10","","2,000.00",""
"03/09/2014","TOTAL","6.57","5.02","6.11","6.11","6.11","6.10","-0.01","6.10","","1,500.00",""
"02/09/2014","TOTAL","6.57","5.02","6.10","6.10","6.11","6.11","0.01","6.11","6.12","2,000.00",""
"01/09/2014","TOTAL","6.57","5.02","6.10","6.10","6.10","6.10","0","6.10","","4,100.00",""
"29/08/2014","TOTAL","6.57","5.02","6.15","6.15","6.15","6.10","-0.05","6.10","6.15","143,000.00",""
"28/08/2014","TOTAL","6.57","5.02","6.15","6.15","6.15","6.15","0","","6.15","2,800.00",""
"27/08/2014","TOTAL","6.57","5.02","6.15","6.15","6.15","6.15","0","","6.15","3,500.00",""
"26/08/2014","TOTAL","6.57","5.02","6.15","6.15","6.15","6.15","0","","6.15","3,700.00",""
"25/08/2014","TOTAL","6.57","5.02","6.15","6.15","6.15","6.15","0","","6.30","51,900.00",""
"22/08/2014","TOTAL","6.57","5.02","6.15","6.15","6.25","6.15","0","6.15","6.30","0.00",""
"21/08/2014","TOTAL","6.57","5.02","6.15","6.15","6.25","6.15","0","","6.30","0.00",""
"20/08/2014","TOTAL","6.57","5.02","6.15","6.15","6.25","6.15","0","","6.30","0.00",""
"19/08/2014","TOTAL","6.57","5.02","6.15","6.15","6.25","6.15","0","6.15","6.30","0.00",""
"18/08/2014","TOTAL","6.57","5.02","6.25","6.25","6.25","6.15","-0.1","6.15","6.20","2,000.00",""
"15/08/2014","TOTAL","6.57","5.02","6.30","6.30","6.25","6.25","-0.05","6.25","6.28","10,600.00",""
"14/08/2014","TOTAL","6.57","5.02","6.30","6.30","6.33","6.30","0","","6.24","0.00",""
"13/08/2014","TOTAL","6.57","5.02","6.30","6.30","6.33","6.30","0","","6.26","0.00",""
"12/08/2014","TOTAL","6.57","5.02","6.30","6.30","6.33","6.30","0","","6.20","0.00",""
"11/08/2014","TOTAL","6.57","5.02","6.30","6.30","6.33","6.30","0","","6.30","400.00",""
"08/08/2014","TOTAL","6.57","5.02","6.33","6.33","6.33","6.30","-0.03","6.30","6.32","41,000.00",""
"07/08/2014","TOTAL","6.57","5.02","6.33","6.33","6.33","6.33","0","","6.30","0.00",""
"06/08/2014","TOTAL","6.57","5.02","6.33","6.33","6.33","6.33","0","","6.28","0.00",""
"05/08/2014","TOTAL","6.57","5.02","6.33","6.33","6.33","6.33","0","","6.30","0.00",""
"04/08/2014","TOTAL","6.57","5.02","6.33","6.33","6.33","6.33","0","","8.33","0.00",""
"01/08/2014","TOTAL","6.57","5.02","6.33","6.33","6.33","6.33","0","","6.32","0.00",""
"31/07/2014","TOTAL","6.57","5.02","6.33","6.33","6.33","6.33","0","","6.33","0.00",""
"30/07/2014","TOTAL","6.57","5.02","6.33","6.33","6.33","6.33","0","","6.32","100.00",""
"29/07/2014","TOTAL","6.57","5.02","6.33","6.33","6.33","6.33","0","","6.33","0.00",""
"25/07/2014","TOTAL","6.57","5.02","6.33","6.33","6.33","6.33","0","","6.32","4,028,055.00",""
"24/07/2014","TOTAL","6.57","5.02","6.35","6.35","6.33","6.33","-0.02","","6.34","2,000.00",""
"23/07/2014","TOTAL","6.57","5.02","6.35","6.35","6.35","6.35","0","","6.38","0.00",""
"22/07/2014","TOTAL","6.57","5.02","6.41","6.35","6.35","6.35","-0.06","","6.38","200.00",""
"21/07/2014","TOTAL","6.57","5.02","6.41","6.41","6.40","6.41","0","","6.40","0.00",""
"18/07/2014","TOTAL","6.57","5.02","6.41","6.41","6.40","6.41","0","","6.40","0.00",""
"17/07/2014","TOTAL","6.57","5.02","6.40","6.40","6.40","6.41","0.01","","6.40","17,400.00",""
"16/07/2014","TOTAL","6.57","5.02","6.50","6.50","6.40","6.40","-0.1","6.40","6.50","33,600.00",""
"15/07/2014","TOTAL","6.57","5.02","6.50","6.50","6.50","6.50","0","","6.45","800.00",""
"14/07/2014","TOTAL","6.57","5.02","6.50","6.50","6.50","6.50","0","","6.49","0.00",""
"11/07/2014","TOTAL","6.57","5.02","6.53","6.53","6.50","6.50","-0.03","","6.50","100.00",""
"10/07/2014","TOTAL","6.57","5.02","6.53","6.53","6.53","6.53","0","","6.53","0.00",""
"09/07/2014","TOTAL","6.57","5.02","6.54","6.54","6.54","6.53","-0.01","","6.54","14,000.00",""
"08/07/2014","TOTAL","6.57","5.02","6.54","6.54","6.54","6.54","0","","","0.00",""
"07/07/2014","TOTAL","6.57","5.02","6.54","6.54","6.54","6.54","0","6.54","","7,200.00",""
"04/07/2014","TOTAL","6.57","5.02","6.53","6.53","6.54","6.54","0.01","6.53","6.54","900.00",""
"03/07/2014","TOTAL","6.57","5.02","6.52","6.52","6.53","6.53","0.01","6.53","","15,600.00",""
"02/07/2014","TOTAL","6.57","5.02","6.54","6.54","6.54","6.52","-0.02","6.52","","21,300.00",""
"30/06/2014","TOTAL","6.57","5.02","6.54","6.54","6.54","6.54","0","6.20","6.54","1,200.00",""
"27/06/2014","TOTAL","6.57","5.02","6.54","6.54","6.54","6.54","0","6.30","6.54","500.00",""
"26/06/2014","TOTAL","6.57","5.02","6.54","6.54","6.54","6.54","0","6.30","6.54","1,300.00",""
"25/06/2014","TOTAL","6.57","5.02","6.54","6.54","6.54","6.54","0","6.20","6.54","0.00",""
"24/06/2014","TOTAL","6.57","5.02","6.54","6.54","6.54","6.54","0","6.20","6.54","1,500.00",""
"23/06/2014","TOTAL","6.57","5.02","6.54","6.54","6.54","6.54","0","6.00","6.54","0.00",""
"20/06/2014","TOTAL","6.57","5.02","6.54","6.54","6.54","6.54","0","6.20","6.54","0.00",""
"19/06/2014","TOTAL","6.57","5.02","6.54","6.54","6.54","6.54","0","6.00","6.54","0.00",""
"18/06/2014","TOTAL","6.57","5.02","6.54","6.54","6.54","6.54","0","","6.54","8,900.00",""
"17/06/2014","TOTAL","6.57","5.02","6.54","6.54","6.54","6.54","0","","6.54","0.00",""
"16/06/2014","TOTAL","6.57","5.02","6.57","6.57","6.54","6.54","-0.03","","6.57","2,700.00",""
"13/06/2014","TOTAL","6.57","5.02","6.57","6.57","6.57","6.57","0","6.50","6.57","0.00",""
"12/06/2014","TOTAL","6.57","5.02","6.57","6.57","6.57","6.57","0","","6.57","500.00",""
"11/06/2014","TOTAL","6.57","5.02","6.57","6.57","6.57","6.57","0","","6.57","200.00",""
"10/06/2014","TOTAL","6.57","5.02","6.57","6.57","6.57","6.57","0","6.57","6.60","0.00",""
"09/06/2014","TOTAL","6.57","5.02","6.57","6.57","6.57","6.57","0","6.57","6.60","0.00",""
"06/06/2014","TOTAL","6.57","5.02","6.40","6.40","6.60","6.57","0.17","6.40","6.60","2,500.00",""
"05/06/2014","TOTAL","6.56","5.02","6.40","6.40","6.40","6.40","0","6.40","6.60","0.00",""
"04/06/2014","TOTAL","6.56","5.02","6.40","6.40","6.40","6.40","0","6.40","7.30","500.00",""
"03/06/2014","TOTAL","6.56","5.02","6.40","6.40","6.40","6.40","0","6.41","7.35","100.00",""
"02/06/2014","TOTAL","6.56","5.02","6.40","6.40","6.40","6.40","0","6.41","","51,800.00",""
"30/05/2014","TOTAL","6.56","5.02","6.40","6.40","6.40","6.40","0","6.40","7.35","700.00",""
"29/05/2014","TOTAL","6.56","5.02","6.40","6.40","6.40","6.40","0","6.40","7.35","1,500.00",""
"28/05/2014","TOTAL","6.56","5.02","6.40","6.40","6.40","6.40","0","6.40","7.35","700.00",""
"27/05/2014","TOTAL","6.56","5.02","6.40","6.40","6.40","6.40","0","6.40","7.35","300.00",""
"23/05/2014","TOTAL","6.56","5.02","6.40","6.40","6.40","6.40","0","","6.40","600.00",""
"22/05/2014","TOTAL","6.56","5.02","6.40","6.40","6.40","6.40","0","","6.40","15,200.00",""
"21/05/2014","TOTAL","6.56","5.02","6.40","6.40","6.40","6.40","0","6.40","7.30","2,000.00",""
"20/05/2014","TOTAL","6.56","5.02","6.40","6.40","6.40","6.40","0","","6.40","1,000.00",""
"19/05/2014","TOTAL","6.56","5.02","6.42","6.42","6.40","6.40","-0.02","","6.40","100.00",""
"16/05/2014","TOTAL","6.56","5.02","6.42","6.42","6.42","6.42","0","","6.42","0.00",""
"15/05/2014","TOTAL","6.56","5.02","6.42","6.42","6.42","6.42","0","","6.40","0.00",""
"14/05/2014","TOTAL","6.56","5.02","6.42","6.42","6.42","6.42","0","","6.42","0.00",""
"13/05/2014","TOTAL","6.56","5.02","6.40","6.42","6.39","6.42","0.02","","6.42","18,900.00",""
"12/05/2014","TOTAL","6.56","5.02","6.45","6.45","6.39","6.40","-0.05","","6.40","5,600.00",""
"09/05/2014","TOTAL","6.56","5.02","6.45","6.45","6.45","6.45","0","6.35","6.45","0.00",""
"08/05/2014","TOTAL","6.56","5.02","6.45","6.45","6.45","6.45","0","","6.45","100.00",""
"07/05/2014","TOTAL","6.56","5.02","6.45","6.45","6.45","6.45","0","","6.44","0.00",""
"06/05/2014","TOTAL","6.56","5.02","6.45","6.45","6.45","6.45","0","","0.44","100.00",""
"05/05/2014","TOTAL","6.56","5.02","6.50","6.50","6.50","6.45","-0.05","","6.49","1,400.00",""
"02/05/2014","TOTAL","6.56","5.02","6.50","6.50","6.50","6.50","0","","6.50","40,700.00",""
"30/04/2014","TOTAL","6.56","5.02","6.50","6.50","6.50","6.50","0","","6.50","900.00",""
"29/04/2014","TOTAL","6.56","5.02","6.50","6.50","6.50","6.50","0","","6.50","0.00",""
"28/04/2014","TOTAL","6.56","5.02","6.50","6.50","6.50","6.50","0","","6.50","4,400.00",""
"25/04/2014","TOTAL","6.56","5.02","6.53","6.53","6.50","6.50","-0.03","","6.50","500.00",""
"24/04/2014","TOTAL","6.56","5.02","6.53","6.53","6.53","6.53","0","","6.50","0.00",""
"23/04/2014","TOTAL","6.56","5.02","6.53","6.53","6.53","6.53","0","","6.51","0.00",""
"22/04/2014","TOTAL","6.56","5.02","6.53","6.53","6.53","6.53","0","","6.52","500.00",""
"17/04/2014","TOTAL","6.56","5.02","6.55","6.55","6.53","6.53","-0.02","","6.53","900.00",""
"16/04/2014","TOTAL","6.56","5.02","6.55","6.55","6.55","6.55","0","","6.55","0.00",""
"15/04/2014","TOTAL","6.56","5.02","6.55","6.55","6.55","6.55","0","","6.55","0.00",""
"14/04/2014","TOTAL","6.56","5.02","6.56","6.56","6.55","6.55","-0.01","","6.55","1,100.00",""
"11/04/2014","TOTAL","6.56","5.02","6.56","6.56","6.56","6.56","0","","","0.00",""
"10/04/2014","TOTAL","6.56","5.02","6.56","6.56","6.56","6.56","0","","6.56","1,900.00",""
"09/04/2014","TOTAL","6.56","5.02","6.55","6.55","6.56","6.56","0.01","6.56","7.50","2,000.00",""
"08/04/2014","TOTAL","6.55","5.02","6.55","6.55","6.55","6.55","0","6.55","6.58","14,000.00",""
