"Date","Share Code","Last Transaction Price (GHS)","Total Value Traded","Total Shares Traded","Closing Offer Price (GHS)","Closing Bid Price (GHS)","Price Change (GHS)","Closing Price VWAP (GHS)","Opening Price (GHS)","Previous Closing Price VWAP (GHS)","Year Low (GHS)","Year High (GHS)"
"2010-04-01","ABL","0","","0","0.10","","0.00","0.10","0.10","0.10","0.10","0.10"
"2010-04-06","ABL","0","","0","0.10","","0.00","0.10","0.10","0.10","0.10","0.10"
"2010-04-07","ABL","0","","0","0.10","","0.00","0.10","0.10","0.10","0.10","0.10"
"2010-04-08","ABL","0","","0","0.10","","0.00","0.10","0.10","0.10","0.10","0.10"
"2010-04-12","ABL","0","","0","","","0.00","0.10","0.10","0.10","0.10","0.10"
"2010-04-13","ABL","0","","0","","","0.00","0.10","0.10","0.10","0.10","0.10"
"2010-04-14","ABL","0","","0","0.10","","0.00","0.10","0.10","0.10","0.10","0.10"
"2010-04-15","ABL","0","","0","0.10","","0.00","0.10","0.10","0.10","0.10","0.10"
"2010-04-16","ABL","0","","0","0.10","","0.00","0.10","0.10","0.10","0.10","0.10"
"2010-04-19","ABL","0","","0","0.10","","0.00","0.10","0.10","0.10","0.10","0.10"
"2010-04-20","ABL","0","","0","0.10","","0.00","0.10","0.10","0.10","0.10","0.10"
"2010-04-21","ABL","0","","0","0.10","","0.00","0.10","0.10","0.10","0.10","0.10"
"2010-04-22","ABL","0","","0","0.10","","0.00","0.10","0.10","0.10","0.10","0.10"
"2010-04-23","ABL","0","","0","0.10","","0.00","0.10","0.10","0.10","0.10","0.10"
"2010-04-26","ABL","0","","0","0.10","","0.00","0.10","0.10","0.10","0.10","0.10"
"2010-04-27","ABL","0","","0","0.10","","0.00","0.10","0.10","0.10","0.10","0.10"
"2010-04-28","ABL","0","","0","0.10","","0.00","0.10","0.10","0.10","0.10","0.10"
"2010-04-29","ABL","0","","0","0.10","","0.00","0.10","0.10","0.10","0.10","0.10"
"2010-04-30","ABL","0","","0","0.10","","0.00","0.10","0.10","0.10","0.10","0.10"
"2010-05-04","ABL","0","","0","0.10","","0.00","0.10","0.10","0.10","0.10","0.10"
"2010-05-05","ABL","0","","0","0.10","","0.00","0.10","0.10","0.10","0.10","0.10"
"2010-05-06","ABL","0","","0","0.10","","0.00","0.10","0.10","0.10","0.10","0.10"
"2010-05-07","ABL","0","","900","0.10","","0.00","0.10","0.10","0.10","0.10","0.10"
"2010-05-10","ABL","0","","0","0.10","","0.00","0.10","0.10","0.10","0.10","0.10"
"2010-05-11","ABL","0","","0","0.10","","0.00","0.10","0.10","0.10","0.10","0.10"
"2010-05-12","ABL","0","","0","0.10","","0.00","0.10","0.10","0.10","0.10","0.10"
"2010-05-13","ABL","0","","0","0.10","","0.00","0.10","0.10","0.10","0.10","0.10"
"2010-05-14","ABL","0","","0","0.10","","0.00","0.10","0.10","0.10","0.10","0.10"
"2010-05-17","ABL","0","","0","0.10","","0.00","0.10","0.10","0.10","0.10","0.10"
"2010-05-18","ABL","0","","0","0.10","","0.00","0.10","0.10","0.10","0.10","0.10"
"2010-05-19","ABL","0","","0","0.10","","0.00","0.10","0.10","0.10","0.10","0.10"
"2010-05-20","ABL","0","","0","0.10","","0.00","0.10","0.10","0.10","0.10","0.10"
"2010-05-21","ABL","0","","1,400,000","0.10","","0.00","0.10","0.10","0.10","0.10","0.10"
"2010-05-24","ABL","0","","0","0.10","","0.00","0.10","0.10","0.10","0.10","0.10"
"2010-05-26","ABL","0","","0","0.10","","0.00","0.10","0.10","0.10","0.10","0.10"
"2010-05-27","ABL","0","","250,000","0.09","","0.00","0.10","0.10","0.10","0.10","0.10"
"2010-05-28","ABL","0","","0","0.10","","0.00","0.10","0.10","0.10","0.10","0.10"
"2010-05-31","ABL","0","","0","0.09","","0.00","0.10","0.10","0.10","0.10","0.10"
"2010-06-01","ABL","0","","2,000","","","-0.01","0.09","0.10","0.10","0.10","0.10"
"2010-06-02","ABL","0","","0","0.09","","0.00","0.09","0.10","0.09","0.10","0.10"
"2010-06-03","ABL","0","","0","0.09","","0.00","0.09","0.10","0.09","0.10","0.10"
"2010-06-04","ABL","0","","2,400","0.09","","0.00","0.09","0.10","0.09","0.10","0.10"
"2010-06-07","ABL","0","","0","0.09","","0.00","0.09","0.10","0.09","0.10","0.10"
"2010-06-08","ABL","0","","0","0.09","","0.00","0.09","0.10","0.09","0.10","0.10"
"2010-06-09","ABL","0","","0","","","0.00","0.09","0.10","0.09","0.10","0.10"
"2010-06-10","ABL","0","","0","","","0.00","0.09","0.10","0.09","0.10","0.10"
"2010-06-11","ABL","0","","0","0.09","","0.00","0.09","0.09","0.09","0.10","0.10"
"2010-06-14","ABL","0","","0","0.09","","0.00","0.09","0.09","0.09","0.10","0.10"
"2010-06-15","ABL","0","","0","","","0.00","0.09","0.09","0.09","0.10","0.10"
"2010-06-16","ABL","0","","0","0.09","","0.00","0.09","0.09","0.09","0.10","0.10"
"2010-06-17","ABL","0","","0","0.09","","0.00","0.09","0.09","0.09","0.10","0.10"
"2010-06-18","ABL","0","","0","","","0.00","0.09","0.09","0.09","0.10","0.10"
"2010-06-21","ABL","0","","0","0.09","","0.00","0.09","0.09","0.09","0.10","0.10"
"2010-06-22","ABL","0","","0","0.09","0.08","0.00","0.09","0.09","0.09","0.10","0.10"
"2010-06-23","ABL","0","","0","0.09","","0.00","0.09","0.09","0.09","0.10","0.10"
"2010-06-24","ABL","0","","700","0.09","","0.00","0.09","0.09","0.09","0.10","0.10"
"2010-06-25","ABL","0","","0","0.09","","0.00","0.09","0.09","0.09","0.10","0.10"
"2010-06-28","ABL","0","","0","0.09","","0.00","0.09","0.09","0.09","0.10","0.10"
"2010-06-29","ABL","0","","0","0.09","","0.00","0.09","0.09","0.09","0.10","0.10"
"2010-06-30","ABL","0","","0","","","0.00","0.09","0.09","0.09","0.10","0.10"
"2010-07-02","ABL","0","","0","","","0.00","0.09","0.09","0.09","0.10","0.10"
"2010-07-05","ABL","0","","0","0.09","","0.00","0.09","0.09","0.09","0.10","0.10"
"2010-07-06","ABL","0","","0","0.09","","0.00","0.09","0.09","0.09","0.10","0.10"
"2010-07-07","ABL","0","","0","0.09","","0.00","0.09","0.09","0.09","0.10","0.10"
"2010-07-08","ABL","0","","0","","","0.00","0.09","0.09","0.09","0.10","0.10"
"2010-07-09","ABL","0","","0","0.08","","0.00","0.09","0.09","0.09","0.10","0.10"
"2010-07-12","ABL","0","","1,300","0.09","","0.00","0.09","0.09","0.09","0.10","0.10"
"2010-07-13","ABL","0","","0","0.08","","0.00","0.09","0.09","0.09","0.10","0.10"
"2010-07-14","ABL","0","","0","0.09","","0.00","0.09","0.09","0.09","0.10","0.10"
"2010-07-15","ABL","0","","0","0.09","","0.00","0.09","0.09","0.09","0.10","0.10"
"2010-07-16","ABL","0","","1,500","0.08","","-0.01","0.08","0.09","0.09","0.10","0.10"
"2010-07-19","ABL","0","","0","0.09","","0.00","0.08","0.09","0.08","0.10","0.10"
"2010-07-20","ABL","0","","100","0.09","","0.00","0.08","0.09","0.08","0.10","0.10"
"2010-07-21","ABL","0","","0","0.09","","0.00","0.08","0.09","0.08","0.10","0.10"
"2010-07-22","ABL","0","","0","0.09","","0.00","0.08","0.09","0.08","0.10","0.10"
"2010-07-23","ABL","0","","0","0.08","","0.00","0.08","0.09","0.08","0.10","0.10"
"2010-07-26","ABL","0","","0","0.09","","0.00","0.08","0.09","0.08","0.10","0.10"
"2010-07-27","ABL","0","","0","0.09","","0.00","0.08","0.09","0.08","0.10","0.10"
"2010-07-28","ABL","0","","0","0.09","","0.00","0.08","0.09","0.08","0.10","0.10"
"2010-07-29","ABL","0","","0","0.09","","0.00","0.08","0.09","0.08","0.10","0.10"
"2010-07-30","ABL","0","","0","0.09","","0.00","0.08","0.09","0.08","0.10","0.10"
"2010-08-02","ABL","0","","0","0.09","","0.00","0.08","0.09","0.08","0.10","0.10"
"2010-08-03","ABL","0","","0","0.09","","0.00","0.08","0.09","0.08","0.10","0.10"
"2010-08-04","ABL","0","","0","0.09","","0.00","0.08","0.09","0.08","0.10","0.10"
"2010-08-05","ABL","0","","0","0.09","","0.00","0.08","0.09","0.08","0.10","0.10"
"2010-08-06","ABL","0","","0","0.09","0.08","0.00","0.08","0.09","0.08","0.10","0.10"
"2010-08-09","ABL","0","","0","0.09","","0.00","0.08","0.09","0.08","0.10","0.10"
"2010-08-10","ABL","0","","0","0.09","0.08","0.00","0.08","0.09","0.08","0.10","0.10"
"2010-08-11","ABL","0","","9,200","","","0.00","0.08","0.09","0.08","0.10","0.10"
"2010-08-12","ABL","0","","10,000","0.08","","0.00","0.08","0.09","0.08","0.10","0.10"
"2010-08-13","ABL","0","","0","","","0.00","0.08","0.09","0.08","0.10","0.10"
"2010-08-16","ABL","0","","0","","","0.00","0.08","0.09","0.08","0.10","0.10"
"2010-08-17","ABL","0","","0","","","0.00","0.08","0.09","0.08","0.10","0.10"
"2010-08-18","ABL","0","","5,000","","0.08","0.00","0.08","0.09","0.08","0.10","0.10"
"2010-08-19","ABL","0","","7,900","","0.08","0.00","0.08","0.09","0.08","0.10","0.10"
"2010-08-20","ABL","0","","0","","","0.00","0.08","0.09","0.08","0.10","0.10"
"2010-08-23","ABL","0","","200","","0.08","0.00","0.08","0.09","0.08","0.10","0.10"
"2010-08-24","ABL","0","","0","","","0.00","0.08","0.09","0.08","0.10","0.10"
"2010-08-25","ABL","0","","0","","0.09","0.00","0.08","0.09","0.08","0.10","0.10"
"2010-08-26","ABL","0","","0","","0.09","0.00","0.08","0.09","0.08","0.10","0.10"
"2010-08-27","ABL","0","","0","","0.09","0.00","0.08","0.09","0.08","0.10","0.10"
"2010-08-30","ABL","0","","0","","0.09","0.00","0.08","0.09","0.08","0.10","0.10"
"2010-08-31","ABL","0","","0","","0.09","0.00","0.08","0.09","0.08","0.10","0.10"
"2010-09-01","ABL","0","","5,000","","0.09","0.01","0.09","0.08","0.08","0.10","0.10"
"2010-09-02","ABL","0","","2,000","","0.10","0.01","0.10","0.09","0.09","0.10","0.10"
"2010-09-03","ABL","0","","3,000","","0.11","0.01","0.11","0.10","0.10","0.10","0.11"
"2010-09-06","ABL","0","","1,000","","0.12","0.01","0.12","0.10","0.11","0.10","0.12"
"2010-09-07","ABL","0","","0","","","0.00","0.12","0.10","0.12","0.10","0.12"
"2010-09-08","ABL","0","","0","","","0.00","0.12","0.10","0.12","0.10","0.12"
"2010-09-09","ABL","0","","0","0.13","","0.00","0.12","0.10","0.12","0.10","0.12"
"2010-09-13","ABL","0","","0","0.13","","0.00","0.12","0.10","0.12","0.10","0.12"
"2010-09-14","ABL","0","","0","0.13","0.11","0.00","0.12","0.10","0.12","0.10","0.12"
"2010-09-15","ABL","0","","0","0.13","0.11","0.00","0.12","0.10","0.12","0.10","0.12"
"2010-09-16","ABL","0","","0","0.13","0.11","0.00","0.12","0.10","0.12","0.10","0.12"
"2010-09-17","ABL","0","","0","0.13","0.11","0.00","0.12","0.10","0.12","0.10","0.12"
"2010-09-20","ABL","0","","0","0.13","","0.00","0.12","0.10","0.12","0.10","0.12"
"2010-09-22","ABL","0","","0","0.13","0.11","0.00","0.12","0.10","0.12","0.10","0.12"
"2010-09-23","ABL","0","","0","0.13","0.11","0.00","0.12","0.10","0.12","0.10","0.12"
"2010-09-24","ABL","0","","0","0.13","0.11","0.00","0.12","0.10","0.12","0.10","0.12"
"2010-09-27","ABL","0","","0","0.12","0.11","0.00","0.12","0.10","0.12","0.10","0.12"
"2010-09-28","ABL","0","","0","0.12","0.11","0.00","0.12","0.10","0.12","0.10","0.12"
"2010-09-29","ABL","0","","0","0.12","0.11","0.00","0.12","0.10","0.12","0.10","0.12"
"2010-09-30","ABL","0","","0","0.12","0.11","0.00","0.12","0.10","0.12","0.10","0.12"
"2010-10-01","ABL","0","","0","0.12","0.11","0.00","0.12","0.10","0.12","0.10","0.12"
"2010-10-04","ABL","0","","0","0.13","","0.00","0.12","0.10","0.12","0.10","0.12"
"2010-10-05","ABL","0","","0","0.13","","0.00","0.12","0.10","0.12","0.10","0.12"
"2010-10-06","ABL","0","","0","0.13","","0.00","0.12","0.10","0.12","0.10","0.12"
"2010-10-07","ABL","0","","0","","","0.00","0.12","0.10","0.12","0.10","0.12"
"2010-10-08","ABL","0","","0","0.12","0.11","0.00","0.12","0.10","0.12","0.10","0.12"
"2010-10-11","ABL","0","","0","0.13","0.11","0.00","0.12","0.10","0.12","0.10","0.12"
"2010-10-12","ABL","0","","0","0.13","0.11","0.00","0.12","0.10","0.12","0.10","0.12"
"2010-10-13","ABL","0","","0","0.13","0.11","0.00","0.12","0.10","0.12","0.10","0.12"
"2010-10-14","ABL","0","","0","0.12","0.11","0.00","0.12","0.10","0.12","0.10","0.12"
"2010-10-15","ABL","0","","0","0.13","0.11","0.00","0.12","0.10","0.12","0.10","0.12"
"2010-10-18","ABL","0","","0","0.12","0.11","0.00","0.12","0.10","0.12","0.10","0.12"
"2010-10-19","ABL","0","","","0.13","0.11","0.00","0.12","0.10","0.12","0.10","0.12"
"2010-10-20","ABL","0","","0","0.13","0.11","0.00","0.12","0.10","0.12","0.10","0.12"
"2010-10-21","ABL","0","","200","0.12","0.11","-0.01","0.11","0.12","0.12","0.10","0.12"
"2010-10-22","ABL","0","","0","0.14","0.11","0.00","0.11","0.12","0.11","0.10","0.12"
"2010-10-25","ABL","0","","0","","0.11","0.00","0.11","0.12","0.11","0.10","0.12"
"2010-10-26","ABL","0","","0","0.12","0.11","0.00","0.11","0.12","0.11","0.10","0.12"
"2010-10-27","ABL","0","","0","0.12","0.11","0.00","0.11","0.12","0.11","0.10","0.12"
"2010-10-28","ABL","0","","0","","0.11","0.00","0.11","0.12","0.11","0.10","0.12"
"2010-10-29","ABL","0","","0","","0.11","0.00","0.11","0.12","0.11","0.10","0.12"
"2010-11-01","ABL","0","","0","0.12","0.11","0.00","0.11","0.12","0.11","0.10","0.12"
"2010-11-02","ABL","0","","0","","0.11","0.00","0.11","0.12","0.11","0.10","0.12"
"2010-11-03","ABL","0","","0","","0.11","0.00","0.11","0.12","0.11","0.10","0.12"
"2010-11-04","ABL","0","","0","","0.11","0.00","0.11","0.12","0.11","0.10","0.12"
"2010-11-05","ABL","0","","0","","0.11","0.00","0.11","0.11","0.11","0.10","0.12"
"2010-11-08","ABL","0","","200","0.11","","0.00","0.11","0.11","0.11","0.10","0.12"
"2010-11-09","ABL","0","","0","","","0.00","0.11","0.11","0.11","0.10","0.12"
"2010-11-10","ABL","0","","0","","","0.00","0.11","0.11","0.11","0.10","0.12"
"2010-11-11","ABL","0","","0","","","0.00","0.11","0.11","0.11","0.10","0.12"
"2010-11-12","ABL","0","","0","0.12","","0.00","0.11","0.11","0.11","0.10","0.12"
"2010-11-15","ABL","0","","0","0.11","","0.00","0.11","0.11","0.11","0.10","0.12"
"2010-11-17","ABL","0","","0","","","0","0.11","0.11","0.11","0.1","0.12"
"2010-11-18","ABL","0","","0","0.11","","0.00","0.11","0.11","0.11","0.10","0.12"
"2010-11-19","ABL","0","","0","","","0.00","0.11","0.11","0.11","0.10","0.12"
"2010-11-22","ABL","0","","0","","","0.00","0.11","0.11","0.11","0.10","0.12"
"2010-11-23","ABL","0","","0","0.11","","0.00","0.11","0.11","0.11","0.10","0.12"
"2010-11-24","ABL","0","","400","0.11","","0.00","0.11","0.11","0.11","0.10","0.12"
"2010-11-25","ABL","0","","0","0.11","","0.00","0.11","0.11","0.11","0.10","0.12"
"2010-11-26","ABL","0","","0","0.11","","0.00","0.11","0.11","0.11","0.10","0.12"
"2010-11-29","ABL","0","","0","0.11","","0.00","0.11","0.11","0.11","0.10","0.12"
"2010-11-30","ABL","0","","0","0.11","","0.00","0.11","0.11","0.11","0.10","0.12"
"2010-12-01","ABL","0","","0","0.11","","0.00","0.11","0.11","0.11","0.10","0.12"
"2010-12-02","ABL","0","","0","0.11","","0.00","0.11","0.11","0.11","0.10","0.12"
"2010-12-06","ABL","0","","0","0.11","","0.00","0.11","0.11","0.11","0.10","0.12"
"2010-12-07","ABL","0","","0","0.11","","0.00","0.11","0.11","0.11","0.10","0.12"
"2010-12-08","ABL","0","","0","0.11","","0.00","0.11","0.11","0.11","0.10","0.12"
"2010-12-09","ABL","0","","0","0.11","","0.00","0.11","0.11","0.11","0.10","0.12"
"2010-12-10","ABL","0","","0","0.11","","0.00","0.11","0.11","0.11","0.10","0.12"
"2011-01-04","ABL","0.10","","0","0.11","","0.00","0.10","0.10","0.10","0.10","0.10"
"2011-01-21","ABL","0.10","","0","","","0.00","0.10","0.10","0.10","0.10","0.10"
"2011-01-05","ABL","0.10","","0","0.11","","0.00","0.10","0.10","0.10","0.10","0.10"
"2011-01-06","ABL","0.10","","0","0.11","","0.00","0.10","0.10","0.10","0.10","0.10"
"2011-01-07","ABL","0.10","","0","0.11","","0.00","0.10","0.10","0.10","0.10","0.10"
"2011-01-10","ABL","0.10","","0","0.11","","0.00","0.10","0.10","0.10","0.10","0.10"
"2011-01-11","ABL","0.10","","0","0.11","","0.00","0.10","0.10","0.10","0.10","0.10"
"2011-01-12","ABL","0.10","","0","0.11","","0.00","0.10","0.10","0.10","0.10","0.10"
"2011-01-13","ABL","0.10","","0","","","0.00","0.10","0.10","0.10","0.10","0.10"
"2011-01-14","ABL","0.10","","0","","","0.00","0.10","0.10","0.10","0.10","0.10"
"2011-01-17","ABL","0.10","","0","","","0.00","0.10","0.10","0.10","0.10","0.10"
"2011-01-18","ABL","0.10","","0","","","0.00","0.10","0.10","0.10","0.10","0.10"
"2011-01-19","ABL","0.10","","0","","","0.00","0.10","0.10","0.10","0.10","0.10"
"2011-01-20","ABL","0.10","","0","","","0.00","0.10","0.10","0.10","0.10","0.10"
"2011-01-24","ABL","0.10","","0","","0.09","0.00","0.10","0.10","0.10","0.10","0.10"
"2011-01-25","ABL","0.10","","0","","","0.00","0.10","0.10","0.10","0.10","0.10"
"2011-01-26","ABL","0.10","","0","","","0.00","0.10","0.10","0.10","0.10","0.10"
"2011-01-27","ABL","0.10","","0","","","0.00","0.10","0.10","0.10","0.10","0.10"
"2011-01-28","ABL","0.10","","0","","","0.00","0.10","0.10","0.10","0.10","0.10"
"2011-01-31","ABL","0.10","","600","0.10","","0.00","0.10","0.10","0.10","0.10","0.10"
"2011-02-01","ABL","0.10","","0","0.10","","0.00","0.10","0.10","0.10","0.10","0.10"
"2011-02-02","ABL","0.10","","0","0.10","","0.00","0.10","0.10","0.10","0.10","0.10"
"2011-02-03","ABL","0.10","","300","","0.10","0.00","0.10","0.10","0.10","0.10","0.10"
"2011-02-04","ABL","0.10","","0","","","0.00","0.10","0.10","0.10","0.10","0.10"
"2011-02-07","ABL","0.10","","0","","","0.00","0.10","0.10","0.10","0.10","0.10"
"2011-02-08","ABL","0.10","","0","","","0.00","0.10","0.10","0.10","0.10","0.10"
"2011-02-09","ABL","0.10","","0","","","0.00","0.10","0.10","0.10","0.10","0.10"
"2011-02-10","ABL","0.10","","0","","","0.00","0.10","0.10","0.10","0.10","0.10"
"2011-02-11","ABL","0.10","","0","","","0.00","0.10","0.10","0.10","0.10","0.10"
"2011-02-14","ABL","0.10","","0","","","0.00","0.10","0.10","0.10","0.10","0.10"
"2011-02-15","ABL","0.10","","0","","","0.00","0.10","0.10","0.10","0.10","0.10"
"2011-02-16","ABL","0.10","","0","","","0.00","0.10","0.10","0.10","0.10","0.10"
"2011-02-17","ABL","0.10","","0","","","0.00","0.10","0.10","0.10","0.10","0.10"
"2011-02-18","ABL","0.10","","0","","","0.00","0.10","0.10","0.10","0.10","0.10"
"2011-02-21","ABL","0.10","","0","","","0.00","0.10","0.10","0.10","0.10","0.10"
"2011-02-22","ABL","0.10","","0","","","0.00","0.10","0.10","0.10","0.10","0.10"
"2011-02-23","ABL","0.10","","0","","","0.00","0.10","0.10","0.10","0.10","0.10"
"2011-02-24","ABL","0.10","","0","","","0.00","0.10","0.10","0.10","0.10","0.10"
"2011-02-25","ABL","0.10","","0","","","0.00","0.10","0.10","0.10","0.10","0.10"
"2011-02-28","ABL","0.10","","0","","","0.00","0.10","0.10","0.10","0.10","0.10"
"2011-03-01","ABL","0.10","","0","","","0.00","0.10","0.10","0.10","0.10","0.10"
"2011-03-02","ABL","0.10","","0","","","0.00","0.10","0.10","0.10","0.10","0.10"
"2011-03-03","ABL","0.10","","0","0.11","","0.00","0.10","0.10","0.10","0.10","0.10"
"2011-03-04","ABL","0.10","","0","","","0.00","0.10","0.10","0.10","0.10","0.10"
"2011-03-08","ABL","0.10","","0","","","0.00","0.10","0.10","0.10","0.10","0.10"
"2011-03-09","ABL","0.10","","0","","","0.00","0.10","0.10","0.10","0.10","0.10"
"2011-03-10","ABL","0.10","","0","","","0.00","0.10","0.10","0.10","0.10","0.10"
"2011-03-11","ABL","0.10","","0","","","0.00","0.10","0.10","0.10","0.10","0.10"
"2011-03-14","ABL","0.10","","0","","","0.00","0.10","0.10","0.10","0.10","0.10"
"2011-03-15","ABL","0.10","","0","","","0.00","0.10","0.10","0.10","0.10","0.10"
"2011-03-16","ABL","0.10","","0","","","0.00","0.10","0.10","0.10","0.10","0.10"
"2011-03-17","ABL","0.10","","0","","","0.00","0.10","0.10","0.10","0.10","0.10"
"2011-03-18","ABL","0.10","","0","","","0.00","0.10","0.10","0.10","0.10","0.10"
